transaction_id,date,raw_text,clean_keyword,category,subcategory,label,amount,type,noise_type
TXN0799373020,2025-02-17,822AT&T INV1037,at&t,Bills & Utilities,Phone,Bills & Utilities > Phone,148.18,debit,typo_light
TXN9558111173,2025-06-05,RECURRING SHOPIFY SEPTEMBER,shopify,Shopping,E-Commerce,Shopping > E-Commerce,229.45,debit,clean_template
TXN1792499955,2025-06-03,INTERET,interest,Income,Investments,Income > Investments,150.63,credit,typo_light
TXN5902139915,2025-03-06,PAYPAL *OLA 55g2,ola,Transportation,Rideshare,Transportation > Rideshare,73.79,debit,typo_light
TXN8798833658,2025-06-30,POS PURCHASE CLOTHING DAVISSIDE,clothing,Shopping,Clothing,Shopping > Clothing,183.33,debit,clean_template
TXN9764492158,2025-04-01,AUTH ONLINE PAYMENT POWER 7704183 REF:Gd57,power,Bills & Utilities,Electricity,Bills & Utilities > Electricity,62.22,debit,heavy_template
TXN4960602442,2025-02-09,OS CHECKCARD 0225-08-23 CHEVRON SECURE,chevron,Transportation,Fuel,Transportation > Fuel,31.72,debit,heavy_noise
TXN8162559445,2025-06-29,ONLINE PAYMENT LYFT 6521596,lyft,Transportation,Rideshare,Transportation > Rideshare,16.52,debit,clean_template
TXN7213220149,2025-07-22,CONTACTLESS FUELC HIP226,fuel,Transportation,Fuel,Transportation > Fuel,89.2,debit,typo_light
TXN2378592975,2024-12-30,INTL POWERo NR FEE97,power,Bills & Utilities,Electricity,Bills & Utilities > Electricity,109.94,debit,typo_light
TXN7524138608,2024-11-27,vf3 ONLINE STORE 723,online,Shopping,E-Commerce,Shopping > E-Commerce,279.81,debit,clean_template
TXN3130019497,2025-01-21,POS PURCHASE MACYS NEW AMY ID:483,macys,Shopping,Department Stores,Shopping > Department Stores,62.85,debit,heavy_template
TXN1054779096,2024-12-20,ONLINE PAYMENT FREELANCE 9018852,freelance,Income,Freelance,Income > Freelance,644.9,credit,clean_template
TXN9897527390,2025-09-27,1773 Zm6 STARBUCKS STORE 853 ID:570,starbucks,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,11.07,debit,heavy_template
TXN0596096412,2025-04-15,CHECKCARD 2025-04-10 GRAB,grab,Transportation,Rideshare,Transportation > Rideshare,74.28,debit,clean_template
TXN2280373417,2025-10-26,CHECKCARD 2025-10-109 GARAGE,garage,Transportation,Parking,Transportation > Parking,23.27,debit,typo_light
TXN8280725104,2025-10-10,INTL 7T-MOBILE BD FEE93,t-mobile,Bills & Utilities,Phone,Bills & Utilities > Phone,118.68,debit,typo_light
TXN1338932165,2025-08-17,ADIDAS,adidas,Shopping,Clothing,Shopping > Clothing,40.38,debit,clean_template
TXN1200519255,2025-07-12,ACYS * 70VF65,macys,Shopping,Department Stores,Shopping > Department Stores,154.68,debit,typo_light
TXN6664915116,2025-02-13,POS PURCHASE EDISON EAST ANNETTETOWN,edison,Bills & Utilities,Electricity,Bills & Utilities > Electricity,232.54,debit,clean_template
TXN1678785585,2025-05-24,OPS PURCHASE TECH DIXONBURY,tech,Shopping,Electronics,Shopping > Electronics,1317.2,debit,typo_light
TXN6972390581,2025-08-02,MOBILE ARBYS APP 679,arbys,Food & Dining,Fast Food,Food & Dining > Fast Food,17.12,debit,clean_template
TXN0118551473,2024-12-04,RECURRING UBER JANUARY,uber,Transportation,Rideshare,Transportation > Rideshare,62.03,debit,clean_template
TXN7909316096,2025-10-25,INTL COSTA CL FEE99,costa,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,4.03,debit,clean_template
TXN7125017095,2025-10-14,PENDING Mta 2025-08-08 ID:527,mta,Transportation,Public Transit,Transportation > Public Transit,19.42,debit,heavy_template
TXN4168286585,2025-04-29,ONLINE PAYMENT BILL 6487588,bill,Bills & Utilities,Water,Bills & Utilities > Water,91.95,debit,clean_template
TXN8387549899,2025-05-22,POS PURCHASE T-MOBILE LAURENSTAD ID:655,t-mobile,Bills & Utilities,Internet,Bills & Utilities > Internet,76.25,debit,heavy_template
TXN0728651545,2025-05-05,CONTACTLESS SAFEWAY CHIP93,safeway,Food & Dining,Groceries,Food & Dining > Groceries,156.24,debit,typo_light
TXN4687333772,2025-02-06,Dunkin 2025-05-28,dunkin,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,9.03,debit,clean_template
TXN4740370290,2025-05-06,RECURRING AT&T MAY,at&t,Bills & Utilities,Phone,Bills & Utilities > Phone,93.91,debit,clean_template
TXN6984817082,2024-11-25,COLTHING 11/08 AUTH521,clothing,Shopping,Clothing,Shopping > Clothing,169.15,debit,typo_light
TXN3379394153,2025-05-29,POS PURCHASE EDISON JENNYBOROUGH,edison,Bills & Utilities,Electricity,Bills & Utilities > Electricity,83.87,debit,clean_template
TXN8559354979,2024-12-02,POS PUrRCHASE WHOLE FOODS LAKE ALBERTHAVEN,whole foods,Food & Dining,Groceries,Food & Dining > Groceries,246.45,debit,typo_light
TXN7108649153,2025-09-09,ONLINE PAYMENT JCPENNEY 1172125,jcpenney,Shopping,Department Stores,Shopping > Department Stores,141.07,debit,clean_template
TXN1258590579,2025-10-30,CONTACTLSES CASH APP CHIP506,cash app,Income,Transfers,Income > Transfers,1615.96,credit,typo_light
TXN4061360040,2025-06-05,CIHPOTLE * 47GX73,chipotle,Food & Dining,Restaurants,Food & Dining > Restaurants,115.82,debit,typo_light
TXN0027170690,2025-01-10,PARKING 11u/10 AUTH535,parking,Transportation,Parking,Transportation > Parking,39.21,debit,typo_light
TXN3025788724,2025-11-13,NIKE N Y62644,nike,Shopping,Clothing,Shopping > Clothing,28.76,debit,typo_light
TXN5564735759,2025-04-12,PENDING Verizon 2025-05-24 REF:Cf77,verizon,Bills & Utilities,Internet,Bills & Utilities > Internet,60.75,debit,heavy_template
TXN2599928227,2025-11-01,RECURRING AQUA AUGUST,aqua,Bills & Utilities,Water,Bills & Utilities > Water,44.77,debit,clean_template
TXN0558780007,2025-01-31,Clothing 2025-09-15,clothing,Shopping,Clothing,Shopping > Clothing,40.43,debit,clean_template
TXN7431390562,2025-05-06,Xfer Lo1 COFFEE STORE 253SECUR,coffee,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,4.13,debit,heavy_noise
TXN0095941880,2025-08-23,PAYPAL *KFC 760,kfc,Food & Dining,Fast Food,Food & Dining > Fast Food,21.49,debit,clean_template
TXN6186127982,2025-11-05,ELECTRONICS,electronics,Shopping,Electronics,Shopping > Electronics,1077.78,debit,clean_template
TXN1288112805,2025-08-29,Trader joes 2025-09-23,trader joes,Food & Dining,Groceries,Food & Dining > Groceries,231.74,debit,clean_template
TXN8329438222,2025-01-17,INTL SOLAR TV FEE55,solar,Bills & Utilities,Electricity,Bills & Utilities > Electricity,145.28,debit,clean_template
TXN8892201787,2025-05-05,INTL CAS APP BJ FEE44,cash app,Income,Transfers,Income > Transfers,1369.59,credit,typo_light
TXN3106107871,2025-01-17,INTL INVESTMENT LY FEE70,investment,Income,Investments,Income > Investments,69.35,credit,clean_template
TXN8030770051,2025-06-20,PENDING DIVIDEND PENDING,dividend,Income,Investments,Income > Investments,114.52,credit,heavy_template
TXN8971136762,2025-05-09,CHECKCARD 2025-05-30 CLOTHING,clothing,Shopping,Clothing,Shopping > Clothing,48.59,debit,clean_template
TXN3576844318,2025-02-22,8670 MOBILE TARGET APP 207,target,Shopping,Department Stores,Shopping > Department Stores,92.05,debit,heavy_template
TXN3120764930,2025-10-16,INTL JCPENNEY HR FEE14,jcpenney,Shopping,Department Stores,Shopping > Department Stores,291.56,debit,clean_template
TXN2132715701,2025-04-17,CONTACTLESS CELL CHIP607,cell,Bills & Utilities,Phone,Bills & Utilities > Phone,57.91,debit,clean_template
TXN6396904979,2025-05-16,METRO,metro,Transportation,Public Transit,Transportation > Public Transit,15.51,debit,clean_template
TXN0311737563,2025-05-13,ALDI,aldi,Food & Dining,Groceries,Food & Dining > Groceries,175.26,debit,clean_template
TXN5537930170,2025-09-24,Ty3 COSTA STORE 109,costa,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,5.85,debit,clean_template
TXN7744022026,2025-09-24,WG2 SPRINT STORE 547,sprint,Bills & Utilities,Phone,Bills & Utilities > Phone,104.8,debit,clean_template
TXN8314834496,2025-05-31,ONLINE PAYMENT SALARY 5878811,salary,Income,Salary,Income > Salary,5942.92,credit,clean_template
TXN4657649839,2025-01-21,AUTH SAFEWAY * 32bI74 PENDING,safeway,Food & Dining,Groceries,Food & Dining > Groceries,211.62,debit,heavy_template
TXN1407444048,2025-10-31,LYFT GU 18064,lyft,Transportation,Rideshare,Transportation > Rideshare,9.22,debit,typo_light
TXN6704827636,2025-01-05,TFR UITLITY * 01yK0,utility,Bills & Utilities,Water,Bills & Utilities > Water,49.56,debit,heavy_noise
TXN9449448022,2025-03-15,WAGS 11/16 AUTH181,wages,Income,Salary,Income > Salary,5468.25,credit,typo_light
TXN2298630715,2025-02-01,UBER * 05yHK23,uber,Transportation,Rideshare,Transportation > Rideshare,45.41,debit,typo_light
TXN1546903263,2025-07-14,OPS AMZ * 14fG03 SECURE,amzn,Shopping,E-Commerce,Shopping > E-Commerce,23.76,debit,heavy_noise
TXN6996372700,2024-12-23,CONTACTLESS STRABUCKS CHIP066,starbucks,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,10.16,debit,typo_light
TXN5086860385,2025-01-29,CHK PAYPAL *SEARS 130,sears,Shopping,Department Stores,Shopping > Department Stores,122.14,debit,heavy_template
TXN5698463721,2025-06-04,ONLINE PAYMENT CAEF 3413963,cafe,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,11.43,debit,typo_light
TXN6975488476,2025-07-10,4428 POS PURCHASE SUBWAY DIAZBURY,subway,Food & Dining,Fast Food,Food & Dining > Fast Food,21.55,debit,heavy_template
TXN9850839807,2025-11-20,ONLIEN 11/22 AUTH473,online,Shopping,E-Commerce,Shopping > E-Commerce,207.17,debit,typo_light
TXN2421175743,2025-05-26,MOBILE SEARS APP 382,sears,Shopping,Department Stores,Shopping > Department Stores,121.18,debit,clean_template
TXN1962086614,2025-05-07,AUTH SOLAR * 64ts55 PENDING,solar,Bills & Utilities,Electricity,Bills & Utilities > Electricity,157.79,debit,heavy_template
TXN9135760131,2025-02-12,UTILITY 11/10 AUTH692,utility,Bills & Utilities,Water,Bills & Utilities > Water,35.04,debit,clean_template
TXN5006399350,2025-11-19,eSU6 ETSY STORE 845,etsy,Shopping,E-Commerce,Shopping > E-Commerce,63.75,debit,typo_light
TXN8042216385,2025-10-09,OLA,ola,Transportation,Rideshare,Transportation > Rideshare,26.84,debit,clean_template
TXN7352988422,2025-02-20,MOBILE ARBYS APP 965 PENDING,arbys,Food & Dining,Fast Food,Food & Dining > Fast Food,11.2,debit,heavy_template
TXN2503225400,2024-12-30,AUTH MOBILE STARBUCKS APP 528 PENDING,starbucks,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,6.16,debit,heavy_template
TXN1181353062,2025-10-19,POS PURCHASE CEL NORTH MICHAEL,cell,Bills & Utilities,Phone,Bills & Utilities > Phone,51.37,debit,typo_light
TXN7883891999,2025-11-03,CHECKCARD 205-04-28 ELECTRIC,electric,Bills & Utilities,Electricity,Bills & Utilities > Electricity,121.15,debit,typo_light
TXN5384268461,2025-11-02,TRAIN CO 40214,train,Transportation,Public Transit,Transportation > Public Transit,14.82,debit,clean_template
TXN9086722511,2025-05-25,CHECKCARD 2025-04-26 MOBILE,mobile,Bills & Utilities,Phone,Bills & Utilities > Phone,83.15,debit,clean_template
TXN4574959859,2025-10-14,628 STARBUCKS INV0081,starbucks,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,6.87,debit,clean_template
TXN1448434867,2025-04-11,POS PURCHASE RTANSIT PORT JUSTINLAND,transit,Transportation,Public Transit,Transportation > Public Transit,17.64,debit,typo_light
TXN8767543273,2025-09-10,CHECKCARD 2025-07-23 AT&T,at&t,Bills & Utilities,Phone,Bills & Utilities > Phone,41.28,debit,clean_template
TXN8254502044,2025-06-04,CHK TARGET PENDING,target,Shopping,Department Stores,Shopping > Department Stores,248.55,debit,heavy_template
TXN0428283228,2025-09-30,ONLINE PAYMENT ARBYS 3142453,arbys,Food & Dining,Fast Food,Food & Dining > Fast Food,11.82,debit,clean_template
TXN9154466686,2025-01-31,Kfc 2025-04-28,kfc,Food & Dining,Fast Food,Food & Dining > Fast Food,22.24,debit,clean_template
TXN1944511763,2025-08-31,UTILITYo * 37Pl52,utility,Bills & Utilities,Water,Bills & Utilities > Water,91.95,debit,typo_light
TXN3276069366,2025-02-12,CONTACTLESS KOHLS CHIP295,kohls,Shopping,Department Stores,Shopping > Department Stores,297.32,debit,clean_template
TXN9022080008,2025-10-15,CHECKCARD 2025-04-9 AMAZON,amazon,Shopping,E-Commerce,Shopping > E-Commerce,38.56,debit,typo_light
TXN3755146422,2025-06-25,T-mobile 2025-10-25,t-mobile,Bills & Utilities,Internet,Bills & Utilities > Internet,94.33,debit,clean_template
TXN1278065434,2025-02-11,PENDING POS PURCHASE H&M WEST JESSICA,h&m,Shopping,Clothing,Shopping > Clothing,52.58,debit,heavy_template
TXN8584614464,2025-08-22,Spectrum 2025-05-07,spectrum,Bills & Utilities,Internet,Bills & Utilities > Internet,75.1,debit,clean_template
TXN1427615491,2025-10-17,By1 CASH APP STORE 793,cash app,Income,Transfers,Income > Transfers,343.1,credit,clean_template
TXN3554842826,2024-12-13,CHECKCARD 2025-06-17 WATER,water,Bills & Utilities,Water,Bills & Utilities > Water,83.18,debit,heavy_template
TXN7508105330,2025-03-03,951 ADIDAS dINV0296,adidas,Shopping,Clothing,Shopping > Clothing,175.57,debit,typo_light
TXN2254337781,2025-03-15,xZELLE 11/21 AUTH475,zelle,Income,Transfers,Income > Transfers,574.62,credit,typo_light
TXN5859336962,2025-09-11,6917 OLA,ola,Transportation,Rideshare,Transportation > Rideshare,60.9,debit,heavy_template
TXN5531270924,2025-02-10,INTL FIVERR NP FEE05,fiverr,Income,Freelance,Income > Freelance,1122.69,credit,clean_template
TXN9073266120,2025-10-08,CONTACTLESS VALET CHIP497,valet,Transportation,Parking,Transportation > Parking,26.59,debit,clean_template
TXN8737735245,2025-03-28,CHK LYFT 11/19 AUTH385,lyft,Transportation,Rideshare,Transportation > Rideshare,61.14,debit,heavy_template
TXN3850504806,2025-09-29,Tw8 CHEVRON STORE 626,chevron,Transportation,Fuel,Transportation > Fuel,68.15,debit,clean_template
TXN4628988885,2025-02-24,CHK SPRINT PENDING,sprint,Bills & Utilities,Phone,Bills & Utilities > Phone,143.41,debit,heavy_template
TXN8055226135,2025-05-05,CONTACTLESS UNIQLO CHIP362,uniqlo,Shopping,Clothing,Shopping > Clothing,127.49,debit,heavy_template
TXN7038243560,2025-05-17,878 PARKING INV6652,parking,Transportation,Parking,Transportation > Parking,36.17,debit,clean_template
TXN1371580999,2025-09-27,Apparel 2025-09-27,apparel,Shopping,Clothing,Shopping > Clothing,87.34,debit,clean_template
TXN8986308145,2025-05-17,CHECKCARD 2025-11-04 SOLAR,solar,Bills & Utilities,Electricity,Bills & Utilities > Electricity,91.21,debit,clean_template
TXN4389634108,2025-11-20,913 MACYS INV5037,macys,Shopping,Department Stores,Shopping > Department Stores,135.8,debit,clean_template
TXN8943254142,2025-05-04,MOBILE DIVIDEND APP 433,dividend,Income,Investments,Income > Investments,391.98,credit,clean_template
TXN4900941911,2025-05-21,reelance 2025-03-13,freelance,Income,Freelance,Income > Freelance,1550.78,credit,typo_light
TXN1952484789,2025-04-30,MOBILE TACO BELL APP 797,taco bell,Food & Dining,Fast Food,Food & Dining > Fast Food,13.44,debit,clean_template
TXN3817297746,2024-12-22,MOBILE APPAREL APP 086,apparel,Shopping,Clothing,Shopping > Clothing,181.78,debit,clean_template
TXN3502174685,2024-12-03,SALARY AL 53972,salary,Income,Salary,Income > Salary,9815.91,credit,clean_template
TXN9021861452,2025-09-24,ESPRESSO,espresso,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,8.83,debit,clean_template
TXN9524861227,2025-01-16,AT&T,at&t,Bills & Utilities,Internet,Bills & Utilities > Internet,95.75,debit,clean_template
TXN9638435241,2025-05-02,CHECKCARD 2025-02-13 ROBINHOOD,robinhood,Income,Investments,Income > Investments,274.25,credit,clean_template
TXN3210913809,2025-08-26,TFR CHECKARD 2025-04-1 SALARY SECURE,salary,Income,Salary,Income > Salary,4043.65,credit,heavy_noise
TXN0704611983,2024-11-29,POS PURCHASE SEARS DAVDIVIEW,sears,Shopping,Department Stores,Shopping > Department Stores,228.26,debit,typo_light
TXN9701801453,2025-05-20,GARAGE 11/17 AUTH726,garage,Transportation,Parking,Transportation > Parking,9.0,debit,clean_template
TXN0243699381,2025-11-09,862 SUBWAY INV2674,subway,Food & Dining,Fast Food,Food & Dining > Fast Food,22.35,debit,clean_template
TXN5913564306,2024-11-29,5596 MTA REF:rm66,mta,Transportation,Public Transit,Transportation > Public Transit,17.78,debit,heavy_template
TXN2433924735,2025-07-03,TFR ONLINE PAYMENT RIDE 923958 SECURE,ride,Transportation,Rideshare,Transportation > Rideshare,72.1,debit,heavy_noise
TXN9725231545,2025-04-16,PENDING ONLINE PAYMENT MACYS 8067301,macys,Shopping,Department Stores,Shopping > Department Stores,103.35,debit,heavy_template
TXN1808894664,2025-11-12,T-MOBILE SC 43246,t-mobile,Bills & Utilities,Internet,Bills & Utilities > Internet,99.45,debit,heavy_template
TXN5548812878,2025-07-18,CHECKCARD 2025-09-02 AMAZON,amazon,Shopping,E-Commerce,Shopping > E-Commerce,217.06,debit,clean_template
TXN7435808666,2025-09-23,POS PURCHASE PAYROLL EAST BARRY,payroll,Income,Salary,Income > Salary,7150.08,credit,clean_template
TXN9239646429,2025-10-05,PIZZA 11/07 AUTH634,pizza,Food & Dining,Restaurants,Food & Dining > Restaurants,30.82,debit,clean_template
TXN5857828575,2025-08-02,PAYPAL *KFC 116,kfc,Food & Dining,Fast Food,Food & Dining > Fast Food,14.76,debit,clean_template
TXN0156985803,2025-07-30,OA2 APPAREL STORE 420 REF:wQ39,apparel,Shopping,Clothing,Shopping > Clothing,145.29,debit,heavy_template
TXN1319538430,2025-11-15,069 VENMO INV7455,venmo,Income,Transfers,Income > Transfers,1347.01,credit,clean_template
TXN0780124352,2025-02-25,POS PhURCHASE DEPOSIT NORTH AMYSHIRE,deposit,Income,Transfers,Income > Transfers,362.51,credit,typo_light
TXN8582321003,2025-06-01,CHECCARD 2025-06-27 ETSY,etsy,Shopping,E-Commerce,Shopping > E-Commerce,135.57,debit,typo_light
TXN0463765642,2025-09-29,PAYPAL *CHEVRON 779,chevron,Transportation,Fuel,Transportation > Fuel,112.49,debit,clean_template
TXN5259696492,2025-02-02,POS PURCHASE SAMSNUG MARKHAVEN,samsung,Shopping,Electronics,Shopping > Electronics,124.84,debit,typo_light
TXN0538957234,2025-08-31,FIVERR,fiverr,Income,Freelance,Income > Freelance,2376.19,credit,clean_template
TXN3084812990,2025-08-01,PARKING KY 40471,parking,Transportation,Parking,Transportation > Parking,26.89,debit,clean_template
TXN0022142029,2025-10-25,ONLINE PAYMENT PAYCHECK 1687960 ID:506,paycheck,Income,Salary,Income > Salary,2145.2,credit,heavy_template
TXN0171389360,2025-06-04,CONTACTLESS EBAY CHIP832,ebay,Shopping,E-Commerce,Shopping > E-Commerce,215.16,debit,clean_template
TXN0428182767,2024-12-07,7502 MOBILE BISTRO APP 313 ID:011,bistro,Food & Dining,Restaurants,Food & Dining > Restaurants,140.16,debit,heavy_template
TXN3065185259,2025-04-07,TF WATER * 54ZH32 513jR,water,Bills & Utilities,Water,Bills & Utilities > Water,30.6,debit,heavy_noise
TXN5957494155,2025-05-28,FASHION 11/22 AUTH361,fashion,Shopping,Clothing,Shopping > Clothing,41.89,debit,clean_template
TXN9743696196,2025-10-01,Ej5 ARBYS STORE 176,arbys,Food & Dining,Fast Food,Food & Dining > Fast Food,13.45,debit,clean_template
TXN9826518762,2025-02-08,ONLINE PAYMENT GIG 3794902,gig,Income,Freelance,Income > Freelance,308.38,credit,clean_template
TXN3046520367,2025-01-16,815 PAYPAL INV7699,paypal,Income,Transfers,Income > Transfers,1538.36,credit,clean_template
TXN9358439073,2025-08-11,COSTA MI 55649,costa,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,5.46,debit,clean_template
TXN6646897755,2025-04-20,EMPLOYER 11/19 AUTH087,employer,Income,Salary,Income > Salary,6123.85,credit,clean_template
